Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Anthony Edwards,38,19,6,3,0,0.0,0.385,0.6,0.591,19.1,1.1,1,0.857,124.0,121.0,14.0,73,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.7,1.2,1.2,0.2956,0.3134,0.469,16.15,82.1,77.8,10.580000000000002,1.28151,72,2022,3,21,0,1.0,6.123233995736766e-17,0.0,1.0
Anthony Edwards,35,19,4,4,1,0.0,0.412,0.375,0.531,25.9,-3.4,4,1.0,99.0,129.0,10.1,74,1,0,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.1,1.3,1.6,0.3368,0.3509,0.569,18.74,92.0,90.7,11.59,1.09287,73,2022,3,23,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Anthony Edwards,32,12,6,4,1,0.0,0.429,0.0,0.416,23.6,-4.7,2,0.0,83.0,98.0,6.6,75,1,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.5,1.4,1.8,0.3797,0.3509,0.569,21.1,100.3,100.5,12.25,0.9066,74,2022,3,25,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Anthony Edwards,37,24,5,6,1,0.0,0.563,0.556,0.73,26.8,2.5,5,1.0,112.0,138.0,17.3,76,0,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.1,1.5,2.3,0.4359999999999999,0.4065,0.6689999999999999,23.78,111.5,114.3,13.98,1.03027,75,2022,3,27,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Anthony Edwards,32,24,8,4,1,1.0,0.556,0.571,0.667,25.9,7.3,3,0.0,116.0,119.0,18.1,77,0,1,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4,4.2,1.4,2.2,0.4448999999999999,0.4386,0.6689999999999999,23.160000000000004,114.6,116.5,14.93,1.02823,76,2022,3,30,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Anthony Edwards,40,18,8,7,1,0.0,0.4,0.429,0.537,19.9,-1.9,2,0.75,121.0,130.0,15.8,78,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4.4,1.4,2.4,0.4375,0.4451,0.6439999999999999,22.45,113.9,117.0,14.560000000000002,1.20056,77,2022,4,1,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Anthony Edwards,35,33,4,5,2,1.0,0.571,0.333,0.711,29.5,4.6,2,1.0,138.0,123.0,27.7,79,0,0,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.4,1.3,2.5,0.4546,0.4409,0.6439999999999999,23.88,114.8,119.8,15.55,1.1759,78,2022,4,3,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Anthony Edwards,32,18,6,4,0,0.0,0.471,0.167,0.516,26.3,-5.4,2,1.0,99.0,129.0,11.5,80,1,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,4.5,1.2,2.5,0.4730999999999999,0.4075999999999999,0.744,25.31,115.6,120.1,16.34,1.47939,79,2022,4,5,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Anthony Edwards,39,49,6,8,1,0.0,0.571,0.429,0.717,37.0,18.0,2,0.786,148.0,118.0,41.0,81,1,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.8,4.9,1.1,2.4,0.4921,0.396,0.7393,25.67,118.1,121.7,18.54,0.918996,80,2022,4,7,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Anthony Edwards,18,8,0,1,1,0.0,0.375,0.0,0.45,22.7,-11.5,1,1.0,89.0,125.0,3.9,82,1,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.6,0.9,2.4,0.4732999999999999,0.346,0.7393,25.67,112.9,123.0,16.6,1.39085,81,2022,4,10,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
